hotel_id,name,price,price_in_table,distance,type_room,room_size,hotel_star,sea_view,mountain_view,city_view,room_name,number_of_guests,private_bathroom,private_pool,rooftop_pool,minibar,barbecue,soundproofing,sauna,spa_bath,garden_view,number_of_bedrooms,url
447,Diễm My Villages 109/15,"VND 4,000,000","VND 4,000,000",1.5 km from centre,Entire villa,600 m²,0,0.0,0.0,0.0,Villa,18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,https://www.booking.com/hotel/vn/diem-my-villages-109-15.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=8&hapos=447&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165889&all_sr_blocks=1018740701_387896299_18_2_0&highlighted_blocks=1018740701_387896299_18_2_0&matching_block_id=1018740701_387896299_18_2_0&sr_pri_blocks=1018740701_387896299_18_2_0__400000000&from=searchresults
448,Villa 7 phòng ngủ,"VND 9,600,000","VND 9,600,000",1.1 km from centre,Entire villa,,0,0.0,0.0,1.0,Two-Bedroom Villa,9,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,https://www.booking.com/hotel/vn/villa-7-phong-ngu.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=9&hapos=448&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165889&all_sr_blocks=1126738101_385326001_9_0_0&highlighted_blocks=1126738101_385326001_9_0_0&matching_block_id=1126738101_385326001_9_0_0&sr_pri_blocks=1126738101_385326001_9_0_0__960000000&from=searchresults
449,Villages ĐỨC HOÀNG GẦN Cột Cờ Biển Bãi Sau,"VND 3,973,850","VND 3,973,850",1.4 km from centre,Entire villa,295 m²,0,0.0,0.0,0.0,Villa,20,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,https://www.booking.com/hotel/vn/40-phan-dinh-phung-homestay.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=10&hapos=449&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165889&all_sr_blocks=994593201_372370763_20_1_0&highlighted_blocks=994593201_372370763_20_1_0&matching_block_id=994593201_372370763_20_1_0&sr_pri_blocks=994593201_372370763_20_1_0__397385000&from_sustainable_property_sr=1&from=searchresults
450,Villa Zenna Long Hải,"VND 6,000,000","VND 6,000,000",13.1 km from centre,Entire villa,500 m²,0,0.0,0.0,0.0,Villa with Private Pool,12,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,https://www.booking.com/hotel/vn/biet-thu-bien-zenna-tulip109.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=11&hapos=450&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165889&all_sr_blocks=943095701_366526336_12_0_0&highlighted_blocks=943095701_366526336_12_0_0&matching_block_id=943095701_366526336_12_0_0&sr_pri_blocks=943095701_366526336_12_0_0__600000000&from=searchresults
451,Villa GOLD DAY Hồ Bơi TRẦN PHÚ Bãi Trước,"VND 6,764,000","VND 6,764,000",3.2 km from centre,Entire villa,300 m²,0,1.0,1.0,1.0,Villa,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,https://www.booking.com/hotel/vn/villa-ho-boi-tran-phu-bai-truoc.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=12&hapos=451&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165889&all_sr_blocks=1010681001_373765526_20_1_0&highlighted_blocks=1010681001_373765526_20_1_0&matching_block_id=1010681001_373765526_20_1_0&sr_pri_blocks=1010681001_373765526_20_1_0__676400000&from_sustainable_property_sr=1&from=searchresults
452,Villa Hồ Bơi HOÀNG ĐỨC vũng tàu đẹp,"VND 3,059,165","VND 3,059,165",1.3 km from centre,Entire villa,345 m²,0,1.0,1.0,1.0,Villa with Garden View,9,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,https://www.booking.com/hotel/vn/villa-ho-boi-vali-vung-tau-dep-vung-tau.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=13&hapos=452&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165889&all_sr_blocks=1042280501_388835754_9_0_0&highlighted_blocks=1042280501_388835754_9_0_0&matching_block_id=1042280501_388835754_9_0_0&sr_pri_blocks=1042280501_388835754_9_0_0__305916500&from_sustainable_property_sr=1&from=searchresults
453,Biệt Thự GOLD DAY PHƯƠNG NAM Hồ Bơi,"VND 6,764,000","VND 6,764,000",1.7 km from centre,Entire villa,312 m²,0,1.0,1.0,1.0,Villa,19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,https://www.booking.com/hotel/vn/biet-thu-phuong-nam-ho-boi.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=14&hapos=453&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165889&all_sr_blocks=1012915701_373907345_19_1_0&highlighted_blocks=1012915701_373907345_19_1_0&matching_block_id=1012915701_373907345_19_1_0&sr_pri_blocks=1012915701_373907345_19_1_0__676400000&from_sustainable_property_sr=1&from=searchresults
454,Villa Hồ Bơi ĐĂNG KHOA BÃI SAU Free BIDA và Phao bơi,"VND 4,183,000","VND 4,183,000",1.1 km from centre,Entire villa,202 m²,0,1.0,1.0,1.0,Villa,24,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,https://www.booking.com/hotel/vn/villa-ho-tran-quy-cap.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=15&hapos=454&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165889&all_sr_blocks=1088469701_381770967_24_1_0&highlighted_blocks=1088469701_381770967_24_1_0&matching_block_id=1088469701_381770967_24_1_0&sr_pri_blocks=1088469701_381770967_24_1_0__418300000&from_sustainable_property_sr=1&from=searchresults
455,Villa Hồ Bơi Bãi Sau GOLD DAY,"VND 5,326,650","VND 5,326,650",1.6 km from centre,Entire villa,284 m²,0,1.0,1.0,1.0,Villa,24,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,https://www.booking.com/hotel/vn/villa-ho-boi-bai-sau-duc-hoang-llq.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=16&hapos=455&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165889&all_sr_blocks=1067831801_379218969_24_0_0&highlighted_blocks=1067831801_379218969_24_0_0&matching_block_id=1067831801_379218969_24_0_0&sr_pri_blocks=1067831801_379218969_24_0_0__532665000&from_sustainable_property_sr=1&from=searchresults
456,Villa Vũng Tàu - Biệt Thự Vũng Tàu Gần Biển Gần Trung Tâm,"VND 8,259,000","VND 8,259,000",2.3 km from centre,,,0,,,,,8,,,,,,,,,,,https://www.booking.com/hotel/vn/villa-vung-tau-biet-thu-vung-tau-gan-bien-gan-trung-tam.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=17&hapos=456&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165889&all_sr_blocks=1204145402_392666056_8_0_0&highlighted_blocks=1204145402_392666056_8_0_0&matching_block_id=1204145402_392666056_8_0_0&sr_pri_blocks=1204145402_392666056_8_0_0__825900000&from=searchresults
457,Villa GOLD DAY Hồ Bơi NGUYỄN HỮU TIẾN vip Bãi Sau,"VND 7,609,500","VND 7,609,500",2 km from centre,Entire villa,424 m²,0,1.0,1.0,1.0,Villa,30,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,https://www.booking.com/hotel/vn/villa-ho-boi-nguyen-huu-tien-vip-bai-sau.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=18&hapos=457&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165889&all_sr_blocks=1106137101_383423331_30_0_0&highlighted_blocks=1106137101_383423331_30_0_0&matching_block_id=1106137101_383423331_30_0_0&sr_pri_blocks=1106137101_383423331_30_0_0__760950000&from_sustainable_property_sr=1&from=searchresults
458,Mason Villa B1301 private 4bedroom villa Oceanami Resort,"VND 4,675,000","VND 4,675,000",19.6 km from centre,Entire villa,500 m²,0,0.0,0.0,0.0,Villa,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,https://www.booking.com/hotel/vn/mason-villa-b1301-private-4bedroom-villa-oceanami-resort.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=19&hapos=458&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165889&all_sr_blocks=1235869001_395522183_5_0_0&highlighted_blocks=1235869001_395522183_5_0_0&matching_block_id=1235869001_395522183_5_0_0&sr_pri_blocks=1235869001_395522183_5_0_0__467500000&from=searchresults
459,Villages Lương Văn Can,"VND 6,000,000","VND 6,000,000",1.1 km from centre,Entire villa,500 m²,0,0.0,0.0,0.0,Villa,40,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,https://www.booking.com/hotel/vn/villages-luong-van-can.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=20&hapos=459&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165889&all_sr_blocks=1045999401_387896285_40_0_0&highlighted_blocks=1045999401_387896285_40_0_0&matching_block_id=1045999401_387896285_40_0_0&sr_pri_blocks=1045999401_387896285_40_0_0__600000000&from=searchresults
460,"Dr Son's Villa - Lọt top Hồ bơi LỚN nhất nhì Vũng Tàu - Homestay GIÁ RẺ 167A Võ Thị Sáu - free Phao, Bida, Bilắc, Karaoke...","VND 4,400,000","VND 4,400,000",1 km from centre,Entire villa,500 m²,0,0.0,0.0,0.0,Villa,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,https://www.booking.com/hotel/vn/dr-sons-villa-lot-top-ho-boi-lon-nhat-nhi-vung-tau-homestay-gia-re-167a-vo-thi-s.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=21&hapos=460&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165889&all_sr_blocks=1102105701_383017656_9_2_0&highlighted_blocks=1102105701_383017656_9_2_0&matching_block_id=1102105701_383017656_9_2_0&sr_pri_blocks=1102105701_383017656_9_2_0__440000000&from=searchresults
461,Biệt Thự ĐĂNG KHOA Trung Tâm Vũng Tàu Có Bàn Bida,"VND 4,058,400","VND 4,058,400",0.9 km from centre,Entire villa,260 m²,0,1.0,1.0,1.0,Villa,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,https://www.booking.com/hotel/vn/biet-thu-trung-tam-vung-tau-co-ban-bida.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=22&hapos=461&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165889&all_sr_blocks=1003917101_373162567_30_1_0&highlighted_blocks=1003917101_373162567_30_1_0&matching_block_id=1003917101_373162567_30_1_0&sr_pri_blocks=1003917101_373162567_30_1_0__405840000&from_sustainable_property_sr=1&from=searchresults
462,Villa Hồ Bơi HOÀNG ĐỨC BÃI SAU ĐẸP HOA GIẤY,"VND 3,591,106","VND 3,591,106",3.2 km from centre,Entire villa,401 m²,0,1.0,1.0,1.0,Villa,21,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,https://www.booking.com/hotel/vn/villa-ho-boi-vali-tran-phu-view-bien.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=23&hapos=462&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165889&all_sr_blocks=1044004801_388835751_21_0_0&highlighted_blocks=1044004801_388835751_21_0_0&matching_block_id=1044004801_388835751_21_0_0&sr_pri_blocks=1044004801_388835751_21_0_0__359110600&from_sustainable_property_sr=1&from=searchresults
463,13 Nguyễn Hiền Villa Vũng Tàu,"VND 7,000,000","VND 7,000,000",1.9 km from centre,Entire villa,500 m²,0,0.0,0.0,0.0,Villa,15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,https://www.booking.com/hotel/vn/13-nguyen-hien-villa-vung-tau.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=1&hapos=463&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165907&all_sr_blocks=1200829901_392345132_15_0_0&highlighted_blocks=1200829901_392345132_15_0_0&matching_block_id=1200829901_392345132_15_0_0&sr_pri_blocks=1200829901_392345132_15_0_0__700000000&from=searchresults
464,Moon Villages,"VND 3,500,000","VND 3,500,000",1.9 km from centre,Entire villa,500 m²,0,0.0,0.0,0.0,Villa,25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,https://www.booking.com/hotel/vn/moon-villages.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=2&hapos=464&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165907&all_sr_blocks=1079374801_387896272_25_1_0&highlighted_blocks=1079374801_387896272_25_1_0&matching_block_id=1079374801_387896272_25_1_0&sr_pri_blocks=1079374801_387896272_25_1_0__350000000&from=searchresults
465,Villa ĐĂNG KHOA HỒ BƠI FREE BIDA LẠC LONG QUÂN 8PN,"VND 4,512,500","VND 4,512,500",1.6 km from centre,Entire villa,360 m²,0,1.0,1.0,1.0,Villa,23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,https://www.booking.com/hotel/vn/villa-ho-boi-free-bida-lac-long-quan-8pn.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=3&hapos=465&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165907&all_sr_blocks=1008813001_373599475_23_1_0&highlighted_blocks=1008813001_373599475_23_1_0&matching_block_id=1008813001_373599475_23_1_0&sr_pri_blocks=1008813001_373599475_23_1_0__451250000&from_sustainable_property_sr=1&from=searchresults
466,Hoàng My Villa,"VND 4,200,000","VND 4,200,000",2 km from centre,Entire villa,1000 m²,0,1.0,1.0,1.0,Villa,12,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,https://www.booking.com/hotel/vn/villa-8pn-nguyen-huu-tien.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=4&hapos=466&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165907&all_sr_blocks=813830401_363321216_12_0_0&highlighted_blocks=813830401_363321216_12_0_0&matching_block_id=813830401_363321216_12_0_0&sr_pri_blocks=813830401_363321216_12_0_0__420000000&from_sustainable_property_sr=1&from=searchresults
467,Villa GOLD DAY Hồ BIDA Miễn Phí KARAOKE bãi sau,"VND 4,361,000","VND 4,361,000",1.5 km from centre,Entire villa,400 m²,0,1.0,1.0,1.0,Villa,28,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,https://www.booking.com/hotel/vn/villa-ho-bida-mien-phi-karaoke-bai-sau.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=5&hapos=467&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165907&all_sr_blocks=1093383901_382199486_28_0_0&highlighted_blocks=1093383901_382199486_28_0_0&matching_block_id=1093383901_382199486_28_0_0&sr_pri_blocks=1093383901_382199486_28_0_0__436100000&from_sustainable_property_sr=1&from=searchresults
468,Villa ĐĂNG KHOA Free BIDA Biển BÃI SAU,"VND 4,058,400","VND 4,058,400",1.3 km from centre,Entire villa,207 m²,0,1.0,1.0,1.0,Villa,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,https://www.booking.com/hotel/vn/villa-free-bida-bien-bai-sau.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=6&hapos=468&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165907&all_sr_blocks=1003146001_373096593_21_1_0&highlighted_blocks=1003146001_373096593_21_1_0&matching_block_id=1003146001_373096593_21_1_0&sr_pri_blocks=1003146001_373096593_21_1_0__405840000&from_sustainable_property_sr=1&from=searchresults
469,Biệt Thự GOLD DAY Biển xanh xanh,"VND 4,142,950","VND 4,142,950",2 km from centre,Entire villa,305 m²,0,1.0,1.0,1.0,Villa,22,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,https://www.booking.com/hotel/vn/biet-thu-bien-nguyen-an-ninh.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuALfh_mzBsACAdICJGVhYTdkNjZiLTQ5NjEtNDRlMy05YTkwLTRlZDA2NDgxYjQ2Y9gCBeACAQ&sid=20394c3452926236aad651478adb440c&aid=304142&ucfs=1&arphpl=1&checkin=2024-08-14&checkout=2024-08-15&dest_id=-3733750&dest_type=city&group_adults=5&req_adults=5&no_rooms=2&group_children=0&req_children=0&hpos=7&hapos=469&sr_order=popularity&nflt=ht_id%3D213&srpvid=9a3a36b405230c95&srepoch=1720165907&all_sr_blocks=1078708201_380474160_22_0_0&highlighted_blocks=1078708201_380474160_22_0_0&matching_block_id=1078708201_380474160_22_0_0&sr_pri_blocks=1078708201_380474160_22_0_0__414295000&from_sustainable_property_sr=1&from=searchresults
